省份,区域,状态,2020-02-19,2020-02-18,2020-02-17,2020-02-16,2020-02-15,2020-02-14,2020-02-13,2020-02-12,2020-02-11,2020-02-10,2020-02-09,2020-02-08,2020-02-07,2020-02-06,2020-02-05,2020-02-04,2020-02-03,2020-02-02,2020-02-01,2020-01-31,2020-01-30,2020-01-29,2020-01-28,2020-01-27,2020-01-26,2020-01-25,2020-01-24
上海,虹口区,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,黄浦区,确诊,0,0,0,1,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6
上海,黄浦区,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,黄浦区,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2
上海,黄浦区,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,青浦区,确诊,0,0,0,2,0,0,0,2,2,2,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
上海,青浦区,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,青浦区,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,4,5,5,5
上海,青浦区,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,崇明区,确诊,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4
上海,崇明区,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,崇明区,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
上海,崇明区,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,金山区,确诊,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
上海,金山区,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,金山区,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2
上海,金山区,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,待明确地区,确诊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,待明确地区,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海,待明确地区,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
上海,待明确地区,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
河北,河北,确诊,2,8,13,18,33,48,65,82,96,104,113,126,135,157,172,195,206,218,239,251,265,283,291,300,301,302,306
河北,河北,疑似,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,河北,治愈,0,0,0,0,0,0,0,0,0,3,3,4,6,13,22,30,34,41,48,54,68,87,101,105,122,136,141
河北,河北,死亡,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4
河北,唐山,确诊,0,0,0,0,1,3,3,7,8,11,11,11,12,17,19,23,27,28,31,33,35,43,46,51,51,51,55
河北,唐山,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,唐山,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,4,9,9,10,12,13
河北,唐山,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
河北,沧州,确诊,1,2,2,2,5,8,12,18,19,19,19,20,20,21,23,28,28,28,32,37,42,45,46,47,47,48,48
河北,沧州,疑似,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,沧州,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,10,12,12,12,14,14,14,18,18,18
河北,沧州,死亡,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
河北,张家口,确诊,0,0,0,0,0,1,6,6,8,9,9,9,10,12,13,14,14,17,21,21,25,31,33,34,34,34,34
河北,张家口,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,张家口,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,4,7,9,9,9,15,15
河北,张家口,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,保定,确诊,0,1,3,3,3,6,7,11,11,13,13,13,17,17,18,18,21,26,30,31,31,31,32,32,32,32,32
河北,保定,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,保定,治愈,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,8,8,9,9,11,11,17,19,20,27,26,27
河北,保定,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,邯郸,确诊,0,0,2,2,4,4,6,7,10,11,11,14,14,18,22,26,27,27,27,29,31,31,31,31,31,31,31
河北,邯郸,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,邯郸,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,5,7,9,9,10,10,12,13
河北,邯郸,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,廊坊,确诊,0,0,0,2,6,9,9,9,11,11,12,12,13,14,15,20,22,24,26,28,29,29,29,30,30,30,30
河北,廊坊,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,廊坊,治愈,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,5,8,8,11,12,14,14,16,18,18
河北,廊坊,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,石家庄,确诊,1,4,5,7,9,10,11,11,12,13,16,21,21,24,24,24,24,25,27,27,27,27,27,28,28,28,28
河北,石家庄,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,石家庄,治愈,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,4,7,7,7,11,11,13
河北,石家庄,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,邢台,确诊,0,0,0,1,2,3,5,7,10,10,14,16,16,19,20,21,21,21,21,21,21,22,22,22,23,23,23
河北,邢台,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,邢台,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,5,5,8,8,10,10,10,10,10
河北,邢台,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
河北,秦皇岛,确诊,0,0,0,0,0,0,0,0,1,1,2,2,3,3,5,7,7,7,9,9,9,9,10,10,10,10,10
河北,秦皇岛,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,秦皇岛,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,4,4
河北,秦皇岛,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,衡水,确诊,0,0,0,0,2,3,4,4,4,4,4,5,5,7,7,7,8,8,8,8,8,8,8,8,8,8,8
河北,衡水,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,衡水,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,4,4,6,6
河北,衡水,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,承德,确诊,0,1,1,1,1,1,2,2,2,2,2,3,4,5,6,7,7,7,7,7,7,7,7,7,7,7,7
河北,承德,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河北,承德,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,5,4,4,4
河北,承德,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,福建,确诊,10,18,35,59,80,84,101,120,144,159,179,194,205,215,224,239,250,261,267,272,279,281,285,287,290,292,293
福建,福建,疑似,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,福建,治愈,0,0,0,0,0,0,0,0,0,0,1,3,11,14,20,24,35,39,45,53,57,63,71,82,90,93,110
福建,福建,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,福州,确诊,5,6,13,18,24,24,30,32,39,44,47,53,55,56,57,59,62,63,63,64,64,66,66,68,69,71,71
福建,福州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,福州,治愈,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,10,11,12,13,15,17,18,20,23,26,28,33
福建,福州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,莆田,确诊,0,0,1,10,14,14,17,22,25,27,34,37,38,42,44,47,47,51,51,52,54,54,55,55,55,55,55
福建,莆田,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,莆田,治愈,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,6,8,8,10,12,17,17,17,17
福建,莆田,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,泉州,确诊,1,3,5,10,13,13,18,22,24,29,31,35,37,39,40,40,42,42,43,43,44,44,46,46,46,46,46
福建,泉州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,泉州,治愈,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,10,11,11,13,13,13,13,13,13,13,13
福建,泉州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,厦门,确诊,3,3,4,4,5,6,7,13,17,18,19,20,21,21,23,25,25,28,31,32,34,34,34,34,35,35,35
福建,厦门,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,厦门,治愈,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,4,4,4,5,6,9,9,10
福建,厦门,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,宁德,确诊,1,2,3,6,6,7,8,9,9,9,12,12,14,16,16,21,23,24,24,24,25,25,25,25,25,25,26
福建,宁德,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,宁德,治愈,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,5,6,6,6,6,6,6,12
福建,宁德,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,南平,确诊,0,0,1,2,3,3,3,3,8,8,11,11,12,12,12,14,16,18,19,19,20,20,20,20,20,20,20
福建,南平,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,南平,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,4,5,7,7,8,8
福建,南平,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,漳州,确诊,0,3,4,5,6,7,7,8,11,12,13,13,15,16,16,16,16,16,17,19,19,19,20,20,20,20,20
福建,漳州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,漳州,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,4,4,6,6,8,8,11
福建,漳州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,三明,确诊,0,1,4,4,8,9,10,10,10,11,11,11,11,11,12,12,13,13,13,13,13,13,13,13,14,14,14
福建,三明,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,三明,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,5
福建,三明,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,龙岩,确诊,0,0,0,0,1,1,1,1,1,1,1,2,2,2,4,5,6,6,6,6,6,6,6,6,6,6,6
福建,龙岩,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建,龙岩,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
福建,龙岩,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,广西,确诊,13,23,36,46,51,58,78,87,100,111,127,139,150,168,172,183,195,210,215,222,222,226,235,237,238,242,244
广西,广西,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,广西,治愈,0,0,0,0,2,2,2,2,2,2,7,10,13,14,17,17,18,24,33,32,33,36,44,49,53,69,86
广西,广西,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2
广西,南宁,确诊,0,0,1,5,5,7,15,16,16,16,22,27,28,30,31,32,35,37,41,44,44,47,49,50,51,54,54
广西,南宁,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,南宁,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,10,10,11,11,14,16,18,23
广西,南宁,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,北海,确诊,6,6,9,9,11,13,15,17,23,23,26,27,29,31,31,32,33,35,36,39,39,40,43,43,43,44,44
广西,北海,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,北海,治愈,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,4,4,4,4,7,7,9,10,14
广西,北海,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
广西,桂林,确诊,2,6,11,14,15,16,18,18,21,23,24,24,26,27,28,29,29,30,30,31,31,31,31,31,31,31,31
广西,桂林,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,桂林,治愈,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,5,5,5,5,5,8,10,10,17,15
广西,桂林,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,柳州,确诊,2,3,5,6,6,6,10,11,12,12,14,15,17,20,20,20,20,22,22,22,22,22,24,24,24,24,24
广西,柳州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,柳州,治愈,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,6,6,7,7,8,8,8,8,10
广西,柳州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,河池,确诊,1,3,3,3,3,3,5,6,6,6,6,8,9,11,11,15,19,21,21,21,21,21,22,22,22,22,23
广西,河池,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,河池,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
广西,河池,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
广西,防城港,确诊,0,2,2,3,3,5,5,7,8,8,9,11,13,15,15,16,16,17,17,17,17,17,17,18,18,18,18
广西,防城港,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,防城港,治愈,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
广西,防城港,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,来宾,确诊,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,11,11,11,11,11,11,11,11,11,11
广西,来宾,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,来宾,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,来宾,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,玉林,确诊,0,1,1,2,2,2,2,4,5,7,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,11
广西,玉林,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,玉林,治愈,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4
广西,玉林,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,钦州,确诊,0,0,0,0,0,0,1,1,1,2,2,3,4,7,7,8,8,8,8,8,8,8,8,8,8,8,8
广西,钦州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,钦州,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
广西,钦州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,贵港,确诊,0,0,0,0,0,0,0,0,0,4,5,5,5,7,7,7,7,8,8,8,8,8,8,8,8,8,8
广西,贵港,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,贵港,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3
广西,贵港,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,梧州,确诊,1,1,2,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
广西,梧州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,梧州,治愈,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5
广西,梧州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,贺州,确诊,0,0,0,0,0,0,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
广西,贺州,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,贺州,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,贺州,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,百色,确诊,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
广西,百色,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西,百色,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
广西,百色,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,陕西,确诊,5,15,22,35,46,56,63,87,101,116,128,142,165,173,184,195,208,213,219,225,229,230,232,236,240,240,242
陕西,陕西,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,陕西,治愈,0,0,0,0,0,0,0,0,0,0,0,2,6,9,17,20,25,30,32,43,46,54,60,71,79,89,100
陕西,陕西,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,西安,确诊,2,4,8,12,15,18,22,32,39,47,55,60,70,74,80,88,96,98,104,110,114,114,114,114,117,117,118
陕西,西安,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,西安,治愈,0,0,0,0,0,0,0,0,0,0,0,2,5,5,9,10,10,10,12,15,17,21,25,32,37,40,43
陕西,西安,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,汉中,确诊,0,0,1,3,4,6,6,11,13,15,15,16,19,20,21,21,21,21,21,21,21,21,21,25,25,25,26
陕西,汉中,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,汉中,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,5,5
陕西,汉中,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,安康,确诊,1,3,3,7,8,10,10,13,14,16,17,17,19,21,21,21,21,22,22,22,22,23,24,24,25,25,25
陕西,安康,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,安康,治愈,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5,5,5,5,5,5,7,7,10,15
陕西,安康,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,咸阳,确诊,1,3,3,4,4,5,5,6,8,9,9,11,15,15,15,16,16,17,17,17,17,17,17,17,17,17,17
陕西,咸阳,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,咸阳,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,4,4,5,5,6,6,7,7
陕西,咸阳,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,渭南,确诊,0,0,0,1,3,3,4,5,5,5,6,6,9,9,9,9,13,14,14,14,14,14,15,15,15,15,15
陕西,渭南,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,渭南,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4
陕西,渭南,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,宝鸡,确诊,0,0,0,0,3,4,4,4,6,7,8,10,10,10,12,12,13,13,13,13,13,13,13,13,13,13,13
陕西,宝鸡,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,宝鸡,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5,7,7,7,8,9,9,9
陕西,宝鸡,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,延安,确诊,1,1,1,2,2,3,3,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8
陕西,延安,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,延安,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,6,6,6,6,6,6,6
陕西,延安,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,铜川,确诊,0,3,5,5,5,5,5,5,5,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8
陕西,铜川,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,铜川,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,6
陕西,铜川,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,商洛,确诊,0,1,1,1,2,2,2,2,2,2,2,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7
陕西,商洛,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,商洛,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2
陕西,商洛,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,榆林,确诊,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3
陕西,榆林,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,榆林,治愈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
陕西,榆林,死亡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陕西,杨凌,确诊,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
陕西,杨凌,疑似,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
